IBGE7,IBGE_2,NU_IDENTIFICADOR,Região,UF,codigo_ibge,q0_1,q1_1,q1_2,q3,q7,q8,incompletos,IBGE,uf_s,Região_2,UF_2,Municipio_2013,area,Pop_Total2010,Pop_Urbana2010,Pop_Rural2010,Porte_pop2010
2918753,291875,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291875,BA,Região Nordeste,BA,Lagoa Real,996.29,13934,2808,11126,Pequeno I
2918803,291880,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291880,BA,Região Nordeste,BA,Laje,498.09,22201,6080,16121,Pequeno II
2918902,291890,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291890,BA,Região Nordeste,BA,Lajedão,613.91,3733,2076,1657,Pequeno I
2919009,291900,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291900,BA,Região Nordeste,BA,Lajedinho,807.34,3936,1245,2691,Pequeno I
2919058,291905,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291905,BA,Região Nordeste,BA,Lajedo do Tabocal,423.79,8305,5149,3156,Pequeno I
2919108,291910,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291910,BA,Região Nordeste,BA,Lamarão,356,9560,2085,7475,Pequeno I
2919157,291915,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291915,BA,Região Nordeste,BA,Lapão,638.32,25646,10050,15596,Pequeno II
2919207,291920,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291920,BA,Região Nordeste,BA,Lauro de Freitas,59.91,163449,163449, ,Grande
2919306,291930,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291930,BA,Região Nordeste,BA,Lençóis,1240.36,10368,8037,2331,Pequeno I
2919504,291950,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291950,BA,Região Nordeste,BA,Livramento de Nossa Senhora,2267.02,42693,20530,22163,Pequeno II
2919553,291955,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291955,BA,Região Nordeste,BA,Luís Eduardo Magalhães,4018.78,60105,54881,5224,Médio
2919702,291970,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291970,BA,Região Nordeste,BA,Macarani,1371.66,17093,13639,3454,Pequeno I
2919801,291980,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291980,BA,Região Nordeste,BA,Macaúbas,3039.27,47051,15411,31640,Pequeno II
2919926,291992,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,291992,BA,Região Nordeste,BA,Madre de Deus,11.14,17376,16854,522,Pequeno I
2920106,292010,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292010,BA,Região Nordeste,BA,Mairi,905.85,19326,11115,8211,Pequeno I
2920205,292020,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292020,BA,Região Nordeste,BA,Malhada,2138.09,16014,6559,9455,Pequeno I
2920403,292040,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292040,BA,Região Nordeste,BA,Manoel Vitorino,2400.23,14387,7359,7028,Pequeno I
2920502,292050,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292050,BA,Região Nordeste,BA,Maracás,2435.2,24613,17707,6906,Pequeno II
2920601,292060,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292060,BA,Região Nordeste,BA,Maragogipe,436.07,42815,25093,17722,Pequeno II
2920700,292070,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292070,BA,Região Nordeste,BA,Maraú,774.45,19101,3561,15540,Pequeno I
2920809,292080,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292080,BA,Região Nordeste,BA,Marcionílio Souza,1162.14,10500,5312,5188,Pequeno I
2920908,292090,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292090,BA,Região Nordeste,BA,Mascote,709.25,14640,11679,2961,Pequeno I
2921104,292110,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292110,BA,Região Nordeste,BA,Medeiros Neto,1245.75,21560,17064,4496,Pequeno II
2921203,292120,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292120,BA,Região Nordeste,BA,Miguel Calmon,1465.44,26475,16066,10409,Pequeno II
2921302,292130,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292130,BA,Região Nordeste,BA,Milagres,307.78,10306,7789,2517,Pequeno I
2921500,292150,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292150,BA,Região Nordeste,BA,Monte Santo,3285.17,52338,8845,43493,Médio
2921609,292160,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292160,BA,Região Nordeste,BA,Morpará,1731.93,8280,5538,2742,Pequeno I
2921708,292170,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292170,BA,Região Nordeste,BA,Morro do Chapéu,5531.85,35164,20267,14897,Pequeno II
2921807,292180,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292180,BA,Região Nordeste,BA,Mortugaba,670.61,12477,5887,6590,Pequeno I
2922003,292200,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292200,BA,Região Nordeste,BA,Mucuri,1774.76,36026,27492,8534,Pequeno II
2922052,292205,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292205,BA,Região Nordeste,BA,Mulungu do Morro,517.6,12249,5919,6330,Pequeno I
2922102,292210,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292210,BA,Região Nordeste,BA,Mundo Novo,1496.14,24395,13564,10831,Pequeno II
2922201,292220,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292220,BA,Região Nordeste,BA,Muniz Ferreira,113.71,7317,3394,3923,Pequeno I
2922250,292225,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292225,BA,Região Nordeste,BA,Muquém de São Francisco,3833.92,10272,1283,8989,Pequeno I
2922300,292230,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292230,BA,Região Nordeste,BA,Muritiba,110.56,28899,18040,10859,Pequeno II
2922409,292240,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292240,BA,Região Nordeste,BA,Mutuípe,273.32,21449,9659,11790,Pequeno II
2922508,292250,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292250,BA,Região Nordeste,BA,Nazaré,256.35,27274,22864,4410,Pequeno II
2922607,292260,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292260,BA,Região Nordeste,BA,Nilo Peçanha,385.38,12530,3105,9425,Pequeno I
2922656,292265,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292265,BA,Região Nordeste,BA,Nordestina,470.92,12371,3921,8450,Pequeno I
2922730,292273,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292273,BA,Região Nordeste,BA,Nova Fátima,371.48,7602,5074,2528,Pequeno I
2922854,292285,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292285,BA,Região Nordeste,BA,Nova Redenção,510.92,8034,5237,2797,Pequeno I
2922904,292290,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292290,BA,Região Nordeste,BA,Nova Soure,1021.28,24136,11730,12406,Pequeno II
2923035,292303,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292303,BA,Região Nordeste,BA,Novo Horizonte,612.45,10673,3505,7168,Pequeno I
2923100,292310,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292310,BA,Região Nordeste,BA,Olindina,575.41,24943,12773,12170,Pequeno II
2923209,292320,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292320,BA,Região Nordeste,BA,Oliveira dos Brejinhos,3563.91,21831,6584,15247,Pequeno II
2923308,292330,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292330,BA,Região Nordeste,BA,Ouriçangas,148.17,8298,2762,5536,Pequeno I
2923357,292335,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292335,BA,Região Nordeste,BA,Ourolândia,1276.01,16425,6341,10084,Pequeno I
2923506,292350,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292350,BA,Região Nordeste,BA,Palmeiras,695.72,8410,5239,3171,Pequeno I
2923605,292360,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292360,BA,Região Nordeste,BA,Paramirim,1115.64,21001,10029,10972,Pequeno II
2923704,292370,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292370,BA,Região Nordeste,BA,Paratinga,2956.39,29504,10905,18599,Pequeno II
2923803,292380,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292380,BA,Região Nordeste,BA,Paripiranga,388.78,27778,9533,18245,Pequeno II
2923902,292390,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292390,BA,Região Nordeste,BA,Pau Brasil,609.51,10852,7382,3470,Pequeno I
2924009,292400,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292400,BA,Região Nordeste,BA,Paulo Afonso,1573.63,108396,93404,14992,Grande
2924058,292405,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292405,BA,Região Nordeste,BA,Pé de Serra,558.44,13752,5174,8578,Pequeno I
2924108,292410,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292410,BA,Região Nordeste,BA,Pedrão,172.46,6876,1716,5160,Pequeno I
2924306,292430,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292430,BA,Região Nordeste,BA,Piatã,1508.04,17982,7612,10370,Pequeno I
2924405,292440,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292440,BA,Região Nordeste,BA,Pilão Arcado,11700.01,32860,11027,21833,Pequeno II
2924504,292450,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292450,BA,Região Nordeste,BA,Pindaí,715.48,15628,4319,11309,Pequeno I
2924603,292460,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292460,BA,Região Nordeste,BA,Pindobaçu,527.74,20121,11237,8884,Pequeno II
2924652,292465,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292465,BA,Região Nordeste,BA,Pintadas,529.21,10342,5840,4502,Pequeno I
2924678,292467,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292467,BA,Região Nordeste,BA,Piraí do Norte,227.64,9799,3689,6110,Pequeno I
2924801,292480,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292480,BA,Região Nordeste,BA,Piritiba,990.6,22399,15162,7237,Pequeno II
2925006,292500,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292500,BA,Região Nordeste,BA,Planalto,722.99,24481,14869,9612,Pequeno II
2925105,292510,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292510,BA,Região Nordeste,BA,Poções,962.86,44701,34659,10042,Pequeno II
2925204,292520,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292520,BA,Região Nordeste,BA,Pojuca,318.21,33066,28378,4688,Pequeno II
2925253,292525,2918403310476,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE JUAZEIRO, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,292525,BA,Região Nordeste,BA,Ponto Novo,465.31,15742,8405,7337,Pequeno I
