NU_IDENTIFICADOR;IBGE;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;IBGE7;UF;Regiao;Município;areaKm2;Nome_UF;Pop_total_2022;Porte_pop2022;Q_incompleto;DataCenso;DataCenso_2023;Faixas_etarias;d33_9;d33_11;d33_9bin1;d33_9bin2;d33_9bin3;d33_10bin1;d33_10bin2;d33_10bin3;d33_10bin4;d33_10bin5;d33_11bin1;d33_11bin2;d33_11bin3;d33_11bin4;d33_9bin1_sum;d33_9bin2_sum;d33_9bin3_sum;d33_10bin1_sum;d33_10bin2_sum;d33_10bin3_sum;d33_10bin4_sum;d33_10bin5_sum;d33_11bin1_sum;d33_11bin2_sum;d33_11bin3_sum;d33_11bin4_sum;nu_trabalhadores;d33_15_1_1bin_Gestão;d33_15_1_1bin_PopRua;d33_15_1_1bin_Abordagem;d33_15_1_1bin_Cadastramento;d33_15_1_1bin_Outros;d33_15_2_1bin_Gestão;d33_15_2_1bin_PopRua;d33_15_2_1bin_Abordagem;d33_15_2_1bin_Cadastramento;d33_15_2_1bin_Outros;Gestao;PopRua;Abordagem;Cadastramento;Outros;d33_15_1_1bin_Gestão_sum;d33_15_1_1bin_PopRua_sum;d33_15_1_1bin_Abordagem_sum;d33_15_1_1bin_Cadastramento_sum;d33_15_1_1bin_Outros_sum;d33_15_2_1bin_Gestão_sum;d33_15_2_1bin_PopRua_sum;d33_15_2_1bin_Abordagem_sum;d33_15_2_1bin_Cadastramento_sum;d33_15_2_1bin_Outros_sum
50027095878;500270; Feminino; Superior Completo; Psicóloga(o); Servidor Temporário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;01/01/2023; Serviço Especializado para Pessoas em Situação de Rua; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Completo; Assistente Social; Comissionado; Coordenador(a); De 31 a 40 horas semanais;03/03/2023; Atividades de gestão (administrativo); ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Comissionado; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ;Comissionado; ;2;10;10;1;3;0;1;4;0;0;1;21;22;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Médio Completo; Profissional de nível médio; Servidor Temporário; Educador(a) Social; De 31 a 40 horas semanais;01/03/2022; Serviço Especializado para Pessoas em Situação de Rua; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Masculino; Superior Incompleto; Profissional de nível médio; Servidor Temporário; Apoio Administrativo; De 31 a 40 horas semanais;01/02/2022; Atividades de gestão (administrativo); ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Masculino; Especialização; Psicóloga(o); Servidor Temporário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;02/05/2023; Serviço Especializado para Pessoas em Situação de Rua; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Médio Completo; Profissional de nível médio; Servidor Temporário; Serviços Gerais; De 31 a 40 horas semanais;01/09/2021; Outros; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Masculino; Superior Completo; Pedagoga(o); Servidor Temporário; Educador(a) Social; De 31 a 40 horas semanais;02/03/2023; Serviço de Abordagem Social; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ; ;Serviço de Abordagem Social; ; ; ; ; ; ; ; ; ;1; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Masculino; Médio Completo; Profissional de nível médio; Servidor Temporário; Apoio Administrativo; De 31 a 40 horas semanais;02/02/2023; Atividades de gestão (administrativo); ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Médio Completo; Profissional de nível médio; Servidor Temporário; Cadastrador(a); De 31 a 40 horas semanais;16/08/2023; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ; ; ; ; ; ; ; ;1; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Masculino; Superior Completo; Psicóloga(o); Servidor Temporário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;07/10/2022; Serviço Especializado para Pessoas em Situação de Rua; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Completo; Assistente Social; Servidor Temporário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;02/05/2023; Serviço Especializado para Pessoas em Situação de Rua; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Completo; Psicóloga(o); Servidor Temporário; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;24/11/2017; Serviço Especializado para Pessoas em Situação de Rua; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Médio Completo; Profissional de nível médio; Servidor Temporário; Apoio Administrativo; De 31 a 40 horas semanais;15/07/2023; Atividades de gestão (administrativo); ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Completo; Assistente Social; Servidor Temporário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;01/06/2023; Serviço Especializado para Pessoas em Situação de Rua; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Incompleto; Profissional de nível médio; Servidor Temporário; Educador(a) Social; De 31 a 40 horas semanais;02/03/2023; Outros; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Completo; Administrador(a); Servidor Temporário; Apoio Administrativo; De 31 a 40 horas semanais;02/01/2023; Atividades de gestão (administrativo); ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Incompleto; Profissional de nível médio; Servidor Temporário; Educador(a) Social; De 31 a 40 horas semanais;02/05/2022; Outros; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Fundamental Completo; Sem formação profissional; Servidor Temporário; Serviços Gerais; De 31 a 40 horas semanais;01/12/2022; ; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Fundamental Completo; Sem formação profissional; Servidor Temporário; Serviços Gerais; De 31 a 40 horas semanais;02/05/2022; ; ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50027095878;500270; Feminino; Superior Incompleto; Profissional de nível médio; Servidor Temporário; Apoio Administrativo; De 31 a 40 horas semanais;01/02/2022; Atividades de gestão (administrativo); ;5002704;Mato Grosso do Sul;Região Centro Oeste;Campo Grand;8092,951;MS;898100;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;10;10;1;3;0;1;4;0;0;1;21;22;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;9;1;1;3; ; ; ; ; 
50032097850;500320; Masculino; Médio Completo; Profissional de nível médio; Servidor Temporário; Outros; De 31 a 40 horas semanais;13/07/2021; Serviço Especializado para Pessoas em Situação de Rua; Outros;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Feminino; Especialização; Psicóloga(o); Servidor Temporário; Coordenador(a); De 31 a 40 horas semanais;06/07/2022; Atividades de gestão (administrativo); Serviço Especializado para Pessoas em Situação de Rua;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13;Atividades de gestão (administrativo); ; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ;1;1; ; ; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Masculino; Especialização; Pedagoga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 11 a 20 horas semanais;01/02/2018; Serviço de Abordagem Social; ;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ;0;6;7;2;2;0;0;2;2;0;1;10;13; ; ;Serviço de Abordagem Social; ; ; ; ; ; ; ; ; ;1; ; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Feminino; Superior Completo; Assistente Social; Servidor Temporário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;26/07/2022; Serviço de Abordagem Social; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ; ;Serviço de Abordagem Social; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ; ;1;1; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Masculino; Médio Completo; Sem formação profissional; Servidor Temporário; Apoio Administrativo; De 31 a 40 horas semanais;10/11/2022; Atividades de gestão (administrativo); Outros;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Masculino; Superior Incompleto; Profissional de nível médio; Servidor Temporário; Educador(a) Social; De 31 a 40 horas semanais;09/06/2014; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Masculino; Superior Completo; Psicóloga(o); Servidor Temporário; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;26/07/2022; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Masculino; Médio Completo; Profissional de nível médio; Comissionado; Educador(a) Social; De 31 a 40 horas semanais;10/05/2022; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ;0;6;7;2;2;0;0;2;2;0;1;10;13; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Feminino; Superior Completo; Assistente Social; Servidor Temporário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;24/05/2023; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Feminino; Médio Completo; Sem formação profissional; Servidor Estatutário; Serviços Gerais; De 31 a 40 horas semanais;24/05/2023; Outros; ;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ;0;6;7;2;2;0;0;2;2;0;1;10;13; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Masculino; Médio Completo; Profissional de nível médio; Servidor Temporário; Outros; De 31 a 40 horas semanais;07/12/2020; Outros; ;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Masculino; Especialização; Administrador(a); Servidor Temporário; Educador(a) Social; De 31 a 40 horas semanais;13/07/2021; Serviço de Abordagem Social; Atividades de gestão (administrativo);5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ; ;Serviço de Abordagem Social; ; ;Atividades de gestão (administrativo); ; ; ; ;1; ;1; ; ;2;6;3; ;2;1;1;4;2;2
50032097850;500320; Feminino; Especialização; Pedagoga(o); Servidor Temporário; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;02/08/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;5003207;Mato Grosso do Sul;Região Centro Oeste;Corumbá;64721,719;MS;96268;Médio;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;0;6;7;2;2;0;0;2;2;0;1;10;13; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;6;3; ;2;1;1;4;2;2
50037098046;500370; Feminino; Superior Completo; Administrador(a); Servidor Estatutário; Apoio Administrativo; De 21 a 30 horas semanais;21/07/2021; Atividades de gestão (administrativo); Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);5003702;Mato Grosso do Sul;Região Centro Oeste;Dourados;4086,237;MS;243367;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ;1;3;8;2;1;0;0;1;7;0;4;1;12;Atividades de gestão (administrativo); ; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ;1; ; ;1; ;2;2;4; ;3; ; ; ;1; 
50037098046;500370; Feminino; Especialização; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;08/05/2017; Serviço Especializado para Pessoas em Situação de Rua; ;5003702;Mato Grosso do Sul;Região Centro Oeste;Dourados;4086,237;MS;243367;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ;1;3;8;2;1;0;0;1;7;0;4;1;12; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;2;2;4; ;3; ; ; ;1; 
50037098046;500370; Feminino; Especialização; Outra(o) profissional de nível superior; Servidor Estatutário; Educador(a) Social; De 21 a 30 horas semanais;12/04/2023; Serviço de Abordagem Social; ;5003702;Mato Grosso do Sul;Região Centro Oeste;Dourados;4086,237;MS;243367;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ;1;3;8;2;1;0;0;1;7;0;4;1;12; ; ;Serviço de Abordagem Social; ; ; ; ; ; ; ; ; ;1; ; ;2;2;4; ;3; ; ; ;1; 
50037098046;500370; Feminino; Médio Incompleto; Profissional de nível médio; Comissionado; Apoio Administrativo; De 21 a 30 horas semanais;26/01/2022; ; ;5003702;Mato Grosso do Sul;Região Centro Oeste;Dourados;4086,237;MS;243367;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível fundamental;Comissionado;Nível fundamental; ; ; ; ; ; ; ; ; ;Comissionado; ;1;3;8;2;1;0;0;1;7;0;4;1;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;4; ;3; ; ; ;1; 
