IBGE;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2022;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores;filter_$
421870;4218703306713; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;01/03/2017;4218707;Santa Catarina;Região Sul;Tubarão;97235;88094;9141;Médio;301,755;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1;1; ; ;1;2;Selected
421870;4218703306713; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Coordenador(a); De 21 a 30 horas semanais;24/08/2020;4218707;Santa Catarina;Região Sul;Tubarão;97235;88094;9141;Médio;301,755;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2;Selected
421890;4218903313283; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;25/05/2021;4218905;Santa Catarina;Região Sul;Urubici;10699;7066;3633;Pequeno I;1017,635;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3; ;1; ; ;2;2; ; ;1;3;Selected
421890;4218903313283; Feminino; Mestrado; Psicóloga(o); Servidor(a) Estatutária(o); Coordenador(a); De 11 a 20 horas semanais;25/05/2021;4218905;Santa Catarina;Região Sul;Urubici;10699;7066;3633;Pequeno I;1017,635;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3; ;1; ; ;2;2; ; ;1;3;Selected
421890;4218903313283; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;03/05/2022;4218905;Santa Catarina;Região Sul;Urubici;10699;7066;3633;Pequeno I;1017,635;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;2;2; ; ;1;3;Selected
421930;4219303311426; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;18/04/2018;4219309;Santa Catarina;Região Sul;Videira;47188;42856;4332;Pequeno II;384,521;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;1; ;1;1;3;Selected
421930;4219303311426; Masculino; Superior Completo; Assistente Social; Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;07/04/2022;4219309;Santa Catarina;Região Sul;Videira;47188;42856;4332;Pequeno II;384,521;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Comissionado; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ;Comissionado; ; ; ;3; ;2; ; ;1;1; ;1;1;3;Selected
421930;4219303311426; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;10/08/2021;4219309;Santa Catarina;Região Sul;Videira;47188;42856;4332;Pequeno II;384,521;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;2; ; ;1;1; ;1;1;3;Selected
421935;4219353312625; Masculino; Médio Completo; Administrador(a); Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;11/02/2021;4219358;Santa Catarina;Região Sul;Vitor Meireles;5207;1445;3762;Pequeno I;370,521;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ; ;1;2; ;1; ; ;1;2; ;1; ;3;Selected
421935;4219353312625; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;01/03/2016;4219358;Santa Catarina;Região Sul;Vitor Meireles;5207;1445;3762;Pequeno I;370,521;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;2; ;1; ; ;1;2; ;1; ;3;Selected
421935;4219353312625; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;01/03/2016;4219358;Santa Catarina;Região Sul;Vitor Meireles;5207;1445;3762;Pequeno I;370,521;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;1;2; ;1; ; ;1;2; ;1; ;3;Selected
421940;4219403310494; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;02/04/2019;4219408;Santa Catarina;Região Sul;Witmarsum;3600;845;2755;Pequeno I;151,984;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;1; ; ;2;3;Selected
421940;4219403310494; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Coordenador(a); De 31 a 40 horas semanais;02/04/2019;4219408;Santa Catarina;Região Sul;Witmarsum;3600;845;2755;Pequeno I;151,984;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;2; ; ;1;1; ; ;2;3;Selected
421940;4219403310494; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 41 a 44 horas semanais;14/03/2022;4219408;Santa Catarina;Região Sul;Witmarsum;3600;845;2755;Pequeno I;151,984;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;2; ; ;1;1; ; ;2;3;Selected
421950;4219503307741; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Coordenador(a); De 21 a 30 horas semanais;26/04/2021;4219507;Santa Catarina;Região Sul;Xanxerê;44128;39143;4985;Pequeno II;377,764;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1;1; ; ;1;2;Selected
421950;4219503307741; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;03/11/2021;4219507;Santa Catarina;Região Sul;Xanxerê;44128;39143;4985;Pequeno II;377,764;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2;Selected
421970;4219703308374; Feminino; Superior Incompleto; Outra formação de nível superior; Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;30/08/2021;4219705;Santa Catarina;Região Sul;Xaxim;25713;20967;4746;Pequeno II;293,279;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ; ;1;2; ;1; ; ;1;1; ;1;1;3;Selected
421970;4219703308374; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;02/03/2020;4219705;Santa Catarina;Região Sul;Xaxim;25713;20967;4746;Pequeno II;293,279;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;2; ;1; ; ;1;1; ;1;1;3;Selected
421970;4219703308374; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;17/01/2021;4219705;Santa Catarina;Região Sul;Xaxim;25713;20967;4746;Pequeno II;293,279;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;2; ;1; ; ;1;1; ;1;1;3;Selected
422000;4220003310448; Feminino; Especialização; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;05/09/2017;4220000;Santa Catarina;Região Sul;Balneário Rincão;0;0;0;Pequeno I;64,636;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1; ; ; ;2;2;Selected
422000;4220003310448; Feminino; Superior Completo; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;09/03/2016;4220000;Santa Catarina;Região Sul;Balneário Rincão;0;0;0;Pequeno I;64,636;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1; ; ; ;2;2;Selected
430040;4300403312519; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;01/01/2019;4300406;Rio Grande do Sul;Região Sul;Alegrete;77653;69594;8059;Médio;7803,954;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2;Selected
430040;4300403312519; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;01/01/2019;4300406;Rio Grande do Sul;Região Sul;Alegrete;77653;69594;8059;Médio;7803,954;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2;Selected
430060;4300603313401; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;02/02/2022;4300604;Rio Grande do Sul;Região Sul;Alvorada;195673;195673;0;Grande;71,311;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;1;3; ;1; ; ;2;4; ; ; ;4;Selected
430060;4300603313401; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Coordenador(a); De 31 a 40 horas semanais;31/12/2000;4300604;Rio Grande do Sul;Região Sul;Alvorada;195673;195673;0;Grande;71,311;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;3; ;1; ; ;2;4; ; ; ;4;Selected
430060;4300603313401; Feminino; Superior Incompleto; Profissional de nível médio; Servidor(a) Estatutária(o); Educador(a) Social; De 31 a 40 horas semanais;02/09/2022;4300604;Rio Grande do Sul;Região Sul;Alvorada;195673;195673;0;Grande;71,311;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;1;3; ;1; ; ;2;4; ; ; ;4;Selected
430060;4300603313401; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;02/02/2022;4300604;Rio Grande do Sul;Região Sul;Alvorada;195673;195673;0;Grande;71,311;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;3; ;1; ; ;2;4; ; ; ;4;Selected
430080;4300803306541; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;29/07/2008;4300802;Rio Grande do Sul;Região Sul;Antônio Prado;12833;9235;3598;Pequeno I;347,617;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1;Selected
430130;4301303309446; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;23/03/2017;4301305;Rio Grande do Sul;Região Sul;Arroio Grande;18470;16085;2385;Pequeno I;2513,597;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1;Selected
430470;4304703308007; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;16/10/2014;4304705;Rio Grande do Sul;Região Sul;Carazinho;59317;58253;1064;Médio;665,092;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2;Selected
430470;4304703308007; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;01/03/2017;4304705;Rio Grande do Sul;Região Sul;Carazinho;59317;58253;1064;Médio;665,092;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2;Selected
430510;4305103312629; Feminino; Mestrado; Advogada(o); Servidor(a) Estatutária(o); Coordenador(a); De 31 a 40 horas semanais;29/03/2021;4305108;Rio Grande do Sul;Região Sul;Caxias do Sul;435564;419406;16158;Grande;1652,308;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ;Advogado; ;Servidor Estatutário; ; ; ; ; ;3; ;1; ;1;1;3; ; ; ;3;Selected
430510;4305103312629; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;01/01/2021;4305108;Rio Grande do Sul;Região Sul;Caxias do Sul;435564;419406;16158;Grande;1652,308;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3; ;1; ;1;1;3; ; ; ;3;Selected
430510;4305103312629; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; Até 10 horas semanais;01/01/2021;4305108;Rio Grande do Sul;Região Sul;Caxias do Sul;435564;419406;16158;Grande;1652,308;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;1; ;1;1;3; ; ; ;3;Selected
430512;4305123308380; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;13/07/2021;4305124;Rio Grande do Sul;Região Sul;Cerrito;6402;3747;2655;Pequeno I;451,699;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;3; ; ; ;3;Selected
430512;4305123308380; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;01/07/2019;4305124;Rio Grande do Sul;Região Sul;Cerrito;6402;3747;2655;Pequeno I;451,699;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;3; ; ; ;3;Selected
430512;4305123308380; Masculino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a); De 21 a 30 horas semanais;01/01/2015;4305124;Rio Grande do Sul;Região Sul;Cerrito;6402;3747;2655;Pequeno I;451,699;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;3; ; ; ;3;Selected
430605;4306053307943; Masculino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;02/09/2014;4306056;Rio Grande do Sul;Região Sul;Cristal;7280;4077;3203;Pequeno I;681,625;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2;Selected
430605;4306053307943; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;02/09/2014;4306056;Rio Grande do Sul;Região Sul;Cristal;7280;4077;3203;Pequeno I;681,625;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2;Selected
430610;4306103313459; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior; De 31 a 40 horas semanais;02/09/2022;4306106;Rio Grande do Sul;Região Sul;Cruz Alta;62821;60594;2227;Médio;1360,289;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1;1; ; ;1;2;Selected
430610;4306103313459; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a); De 11 a 20 horas semanais;12/09/2022;4306106;Rio Grande do Sul;Região Sul;Cruz Alta;62821;60594;2227;Médio;1360,289;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2;Selected
430693;4306933309002; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 21 a 30 horas semanais;17/05/2017;4306932;Rio Grande do Sul;Região Sul;Entre-Ijuís;8938;4893;4045;Pequeno I;552,623;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;1;2; ;1; ; ;1;2; ;1; ;3;Selected
430693;4306933309002; Feminino; Superior Incompleto; Sem formação profissional; Comissionada(o); Coordenador(a); De 31 a 40 horas semanais;01/01/2021;4306932;Rio Grande do Sul;Região Sul;Entre-Ijuís;8938;4893;4045;Pequeno I;552,623;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ; ;1;2; ;1; ; ;1;2; ;1; ;3;Selected
430693;4306933309002; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior; De 11 a 20 horas semanais;17/05/2017;4306932;Rio Grande do Sul;Região Sul;Entre-Ijuís;8938;4893;4045;Pequeno I;552,623;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;2; ;1; ; ;1;2; ;1; ;3;Selected
430820;4308203309640; Feminino; Especialização; Psicóloga(o); Comissionada(o); Coordenador(a); Até 10 horas semanais;09/05/2022;4308201;Rio Grande do Sul;Região Sul;Flores da Cunha;27126;20855;6271;Pequeno II;272,605;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ;Comissionado; ;1; ;1; ; ; ; ;1;1; ;1; ;2;Selected
430820;4308203309640; Feminino; Fundamental Completo; Sem formação profissional; Servidor(a) Estatutária(o); Apoio Administrativo; De 21 a 30 horas semanais;09/10/2017;4308201;Rio Grande do Sul;Região Sul;Flores da Cunha;27126;20855;6271;Pequeno II;272,605;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível fundamental;Servidor Estatutário;Nível fundamental; ; ; ; ; ; ; ;Servidor Estatutário; ; ; ;1; ;1; ; ; ; ;1;1; ;1; ;2;Selected
