NU_IDENTIFICADOR;IBGE;Regiao;q_45_2;q_45_3;q_45_9;q_45_10;q_45_11;q_45_12;q_45_13;q_45_14;Q_completo;DataCenso;DataCenso_2018;q_45_2_rec;Idade;Faixas_etarias;d_45_9;d_45_11;d_45_9bin1;d_45_9bin2;d_45_9bin3;d_45_10bin1;d_45_10bin2;d_45_10bin3;d_45_10bin4;d_45_10bin5;d_45_11bin1;d_45_11bin2;d_45_11bin3;d_45_11bin4;d_45_9bin1_sum;d_45_9bin2_sum;d_45_9bin3_sum;d_45_10bin1_sum;d_45_10bin2_sum;d_45_10bin3_sum;d_45_10bin4_sum;d_45_10bin5_sum;d_45_11bin1_sum;d_45_11bin2_sum;d_45_11bin3_sum;d_45_11bin4_sum;nu_trabalhadores
3300303303503;33;Região Sudeste;23.03.1958;FEMININO;Superior Completo;Outra formação de nível superior;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/03/2012;;31.08.2018;31/ago/18;23/mar/58;60;51 a 60 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;15,00;9,00;8,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;30,00;32
3300303303503;33;Região Sudeste;10.10.1968;FEMININO;Fundamental Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/02/2012;;31.08.2018;31/ago/18;10/out/68;49;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;15,00;9,00;8,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;30,00;32
3300303303503;33;Região Sudeste;27.08.1965;FEMININO;Médio Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Serviços Gerais;De 31 a 40 horas semanais;01/09/2017;;31.08.2018;31/ago/18;27/ago/65;53;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;15,00;9,00;8,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;30,00;32
3300303303503;33;Região Sudeste;08.12.1967;FEMININO;Especialização;Pedagoga(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 31 a 40 horas semanais;13/02/2012;;31.08.2018;31/ago/18;08/dez/67;50;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;15,00;9,00;8,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;30,00;32
3301403303504;33;Região Sudeste;31.03.1942;FEMININO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;31/mar/42;76;Mais de 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;11.04.1966;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;11/11/2017;;31.08.2018;31/ago/18;11/abr/66;52;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;15.04.1962;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;15/abr/62;56;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;11.03.1966;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;22/12/2012;;31.08.2018;31/ago/18;11/mar/66;52;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;04.09.1969;FEMININO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Apoio Administrativo;De 31 a 40 horas semanais;06/07/2012;;31.08.2018;31/ago/18;04/set/69;48;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;30.04.1972;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;09/05/2017;;31.08.2018;31/ago/18;30/abr/72;46;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;10.07.1988;MASCULINO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Serviços Gerais;De 31 a 40 horas semanais;31/12/2000;;31.08.2018;31/ago/18;10/jul/88;30;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;02.04.1969;MASCULINO;Fundamental Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 41 a 44 horas semanais;01/11/2012;;31.08.2018;31/ago/18;02/abr/69;49;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;17.05.1976;FEMININO;Superior Completo;Enfermeira(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 31 a 40 horas semanais;10/11/2016;;31.08.2018;31/ago/18;17/mai/76;42;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;15.10.1980;FEMININO;Superior Completo;Psicóloga(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;10/11/2016;;31.08.2018;31/ago/18;15/out/80;37;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;Psicólogo;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;08.09.1982;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Educador(a)/Orientador(a) Social;De 21 a 30 horas semanais;01/06/2017;;31.08.2018;31/ago/18;08/set/82;35;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;08.09.1982;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;14/11/2017;;31.08.2018;31/ago/18;08/set/82;35;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;15.10.1968;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/06/2013;;31.08.2018;31/ago/18;15/out/68;49;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;10.06.1976;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/07/2015;;31.08.2018;31/ago/18;10/jun/76;42;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;13.01.1971;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;03/01/2013;;31.08.2018;31/ago/18;13/jan/71;47;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;06.04.1972;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Apoio Administrativo;De 31 a 40 horas semanais;01/06/2017;;31.08.2018;31/ago/18;06/abr/72;46;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;24.12.1979;FEMININO;Médio Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/11/2013;;31.08.2018;31/ago/18;24/dez/79;38;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;11.04.1957;FEMININO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Apoio Administrativo;De 31 a 40 horas semanais;30/12/2010;;31.08.2018;31/ago/18;11/abr/57;61;Mais de 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;17.05.1976;FEMININO;Superior Completo;Enfermeira(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 31 a 40 horas semanais;10/08/2017;;31.08.2018;31/ago/18;17/mai/76;42;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;28.09.1976;FEMININO;Superior Completo;Pedagoga(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;10/11/2016;;31.08.2018;31/ago/18;28/set/76;41;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;13.04.1975;MASCULINO;Médio Completo;Profissional de nível médio;Servidor(a) Temporário(a);Apoio Administrativo;De 31 a 40 horas semanais;20/06/2017;;31.08.2018;31/ago/18;13/abr/75;43;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;13.05.1974;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;10/11/2016;;31.08.2018;31/ago/18;13/mai/74;44;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;19.05.1981;FEMININO;Médio Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Serviços Gerais;De 31 a 40 horas semanais;31/12/2000;;31.08.2018;31/ago/18;19/mai/81;37;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;05.02.1968;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;05/fev/68;50;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;17.05.1976;FEMININO;Fundamental Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Serviços Gerais;De 31 a 40 horas semanais;31/12/2000;;31.08.2018;31/ago/18;17/mai/76;42;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;02.06.1980;MASCULINO;Fundamental Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;02/jun/80;38;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;26.12.1978;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;10/11/2016;;31.08.2018;31/ago/18;26/dez/78;39;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;24.02.1960;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;24/fev/60;58;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;24.02.1982;MASCULINO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;10/11/2016;;31.08.2018;31/ago/18;24/fev/82;36;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;19.05.1981;FEMININO;Médio Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Educador(a)/Orientador(a) Social;De 21 a 30 horas semanais;10/11/2016;;31.08.2018;31/ago/18;19/mai/81;37;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;15.02.1980;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;15/fev/80;38;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;11.11.1996;FEMININO;Superior Completo;Fisioterapeuta;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;10/11/2016;;31.08.2018;31/ago/18;11/nov/96;21;16 a 29 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;11.04.1957;FEMININO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Apoio Administrativo;De 31 a 40 horas semanais;30/12/2010;;31.08.2018;31/ago/18;11/abr/57;61;Mais de 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;27.05.1984;MASCULINO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;10/11/2016;;31.08.2018;31/ago/18;27/mai/84;34;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;01.05.1977;FEMININO;Superior Completo;Assistente Social;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 31 a 40 horas semanais;01/09/2017;;31.08.2018;31/ago/18;01/mai/77;41;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;Assistente Social;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;09.08.1976;FEMININO;Médio Incompleto;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;30/12/2010;;31.08.2018;31/ago/18;09/ago/76;42;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;22.04.1980;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;22/abr/80;38;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;07.07.1976;FEMININO;Fundamental Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;01/05/2014;;31.08.2018;31/ago/18;07/jul/76;42;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;17.05.1976;FEMININO;Fundamental Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;10/11/2016;;31.08.2018;31/ago/18;17/mai/76;42;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;27.05.1984;FEMININO;Médio Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;09/05/2017;;31.08.2018;31/ago/18;27/mai/84;34;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;02.04.1989;MASCULINO;Fundamental Completo;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;11/11/2017;;31.08.2018;31/ago/18;02/abr/89;29;16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;28.04.1983;FEMININO;Médio Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;01/07/2015;;31.08.2018;31/ago/18;28/abr/83;35;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
3301403303504;33;Região Sudeste;24.05.1987;MASCULINO;Médio Completo;Sem formação profissional;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Cuidador(a);De 31 a 40 horas semanais;01/11/2012;;31.08.2018;31/ago/18;24/mai/87;31;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;22,00;43,00;8,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;73,00;73
