N_Identificador;IBGE;q48_3;q48_9;q48_10;q48_11;q48_12;q48_14;IBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q7;DataCenso;DataCenso_2024;d48_2_Faixas_etarias;d48_9;d48_11;d48_9bin1;d48_9bin2;d48_9bin3;d48_10bin1;d48_10bin2;d48_10bin3;d48_10bin4;d48_10bin5;d48_11bin1;d48_11bin2;d48_11bin3;d48_11bin4;d48_9bin1_sum;d48_9bin2_sum;d48_9bin3_sum;d48_10bin1_sum;d48_10bin2_sum;d48_10bin3_sum;d48_10bin4_sum;d48_10bin5_sum;d48_11bin1_sum;d48_11bin2_sum;d48_11bin3_sum;d48_11bin4_sum;nu_familias_acolhedoras
4203303306701;420330; Masculino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;14.03.2008;4203303;Santa Catarina;Região Sul;Campo Alegre;499.21600000000001;SC;12501;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;7;2; ; ; ; ; ; ; ; ;17;17
4203303306701;420330; Masculino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;16.06.2016;4203303;Santa Catarina;Região Sul;Campo Alegre;499.21600000000001;SC;12501;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;7;2; ; ; ; ; ; ; ; ;17;17
4203303306701;420330; Masculino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;28.12.2019;4203303;Santa Catarina;Região Sul;Campo Alegre;499.21600000000001;SC;12501;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;7;2; ; ; ; ; ; ; ; ;17;17
4203303306701;420330; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;28.12.2019;4203303;Santa Catarina;Região Sul;Campo Alegre;499.21600000000001;SC;12501;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;7;2; ; ; ; ; ; ; ; ;17;17
4203303306701;420330; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;14.01.2013;4203303;Santa Catarina;Região Sul;Campo Alegre;499.21600000000001;SC;12501;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;7;2; ; ; ; ; ; ; ; ;17;17
4203303306701;420330; Masculino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;06.09.2024;4203303;Santa Catarina;Região Sul;Campo Alegre;499.21600000000001;SC;12501;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;7;2; ; ; ; ; ; ; ; ;17;17
4203303306701;420330; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;14.03.2008;4203303;Santa Catarina;Região Sul;Campo Alegre;499.21600000000001;SC;12501;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;8;7;2; ; ; ; ; ; ; ; ;17;17
4203703307127;420370; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;13.06.2022;4203709;Santa Catarina;Região Sul;Canelinha;151.00800000000001;SC;12821;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ; ; ; ; ; ; ; ; ; ;1;1
4204103306261;420410; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;22.02.2024;4204103;Santa Catarina;Região Sul;Caxambu do Sul;140.87299999999999;SC;4614;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3; ; ; ; ; ; ; ; ; ;6;6
4204103306261;420410; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;25.08.2023;4204103;Santa Catarina;Região Sul;Caxambu do Sul;140.87299999999999;SC;4614;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3; ; ; ; ; ; ; ; ; ;6;6
4204103306261;420410; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;29.01.2021;4204103;Santa Catarina;Região Sul;Caxambu do Sul;140.87299999999999;SC;4614;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3; ; ; ; ; ; ; ; ; ;6;6
4204103306261;420410; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;02.10.2023;4204103;Santa Catarina;Região Sul;Caxambu do Sul;140.87299999999999;SC;4614;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3; ; ; ; ; ; ; ; ; ;6;6
4204103306261;420410; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30.06.2024;4204103;Santa Catarina;Região Sul;Caxambu do Sul;140.87299999999999;SC;4614;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3; ; ; ; ; ; ; ; ; ;6;6
4204103306261;420410; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;11.07.2023;4204103;Santa Catarina;Região Sul;Caxambu do Sul;140.87299999999999;SC;4614;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3; ; ; ; ; ; ; ; ; ;6;6
4204203306419;420420; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;28.09.2019;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;07.11.2020;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;20.03.2019;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;22.05.2011;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;20.08.2018;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;10.01.2012;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;18.08.2024;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;02.05.2024;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;17.09.2024;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204203306419;420420; Feminino; Superior Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;20.11.2023;4204202;Santa Catarina;Região Sul;Chapecó;624.846;SC;254785;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;6;1; ; ; ; ; ; ; ; ;10;10
4204303312681;420430; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;01.04.2022;4204301;Santa Catarina;Região Sul;Concórdia;799.19399999999996;SC;81646;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;1;1
4204453306007;420445; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30.04.2019;4204459;Santa Catarina;Região Sul;Coronel Martins;107.502;SC;2065;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ; ; ; ; ; ; ; ; ; ;1;1
4204703306705;420470; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;01.10.2023;4204707;Santa Catarina;Região Sul;Cunha Porã;220.09899999999999;SC;10953;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ; ; ; ; ; ; ; ; ; ;1;1
4204753308572;420475; Feminino; Superior Incompleto; Sem formação profissional; Outro vínculo não permanente; Família Acolhedora;30.06.2021;4204756;Santa Catarina;Região Sul;Cunhataí;54.811;SC;1968;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;1;1
4204803308710;420480; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;12.12.2017;4204806;Santa Catarina;Região Sul;Curitibanos;949.86500000000001;SC;40045;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;3;2; ; ; ; ; ; ; ;5;5
4204803308710;420480; Feminino; Superior Completo; Outra formação de nível superior; Outro vínculo não permanente; Família Acolhedora;17.12.2018;4204806;Santa Catarina;Região Sul;Curitibanos;949.86500000000001;SC;40045;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;3;2; ; ; ; ; ; ; ;5;5
4204803308710;420480; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;04.12.2019;4204806;Santa Catarina;Região Sul;Curitibanos;949.86500000000001;SC;40045;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;3;2; ; ; ; ; ; ; ;5;5
4204803308710;420480; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;04.12.2019;4204806;Santa Catarina;Região Sul;Curitibanos;949.86500000000001;SC;40045;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;3;2; ; ; ; ; ; ; ;5;5
4204803308710;420480; Masculino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;23.09.2018;4204806;Santa Catarina;Região Sul;Curitibanos;949.86500000000001;SC;40045;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;3;2; ; ; ; ; ; ; ;5;5
4205303312279;420530; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;14.06.2021;4205308;Santa Catarina;Região Sul;Faxinal Dos Guedes;340.07;SC;11192;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ; ; ; ; ; ; ; ;4;4
4205303312279;420530; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;15.08.2022;4205308;Santa Catarina;Região Sul;Faxinal Dos Guedes;340.07;SC;11192;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ; ; ; ; ; ; ; ;4;4
4205303312279;420530; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;19.03.2021;4205308;Santa Catarina;Região Sul;Faxinal Dos Guedes;340.07;SC;11192;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ; ; ; ; ; ; ; ;4;4
4205303312279;420530; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;15.06.2020;4205308;Santa Catarina;Região Sul;Faxinal Dos Guedes;340.07;SC;11192;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ; ; ; ; ; ; ; ;4;4
4205403312315;420540; Feminino; Superior Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Feminino; Superior Completo; Analista de Sistema; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Masculino; Superior Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Feminino; Superior Incompleto; Profissional de nível médio; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Masculino; Superior Completo; Analista de Sistema; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Feminino; Superior Completo; Analista de Sistema; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Feminino; Médio Completo; Antropóloga(o); Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ;Antropólogo; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Feminino; Superior Incompleto; Enfermeira(o); Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Masculino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
4205403312315;420540; Masculino; Médio Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;19.05.2022;4205407;Santa Catarina;Região Sul;Florianópolis;674.84400000000005;SC;537211;Grande;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;6;6; ; ;1; ; ; ; ; ;12;12
