N_Identificador;IBGE;q55_3;q55_9;q55_10;q55_11;q55_12;q55_13;qIBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q7;DataCenso;DataCenso_2024;d55_2_Faixas_etarias;d55_9;d55_11;d55_9bin1;d55_9bin2;d55_9bin3;d55_10bin1;d55_10bin2;d55_10bin3;d55_10bin4;d55_10bin5;d55_11bin1;d55_11bin2;d55_11bin3;d55_11bin4;d55_9bin1_sum;d55_9bin2_sum;d55_9bin3_sum;d55_10bin1_sum;d55_10bin2_sum;d55_10bin3_sum;d55_10bin4_sum;d55_10bin5_sum;d55_11bin1_sum;d55_11bin2_sum;d55_11bin3_sum;d55_11bin4_sum;nu_trabalhadores
4310203308748;431020; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.08.2023;4310207;Rio Grande do Sul;Região Sul;Ijuí;688.98199999999997;RS;84780;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;3; ; ; ;3
4310553315595;431055; Masculino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;25.01.2024;4310553;Rio Grande do Sul;Região Sul;Itacurubi;1120.874;RS;2995;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4310553315595;431055; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;25.11.2023;4310553;Rio Grande do Sul;Região Sul;Itacurubi;1120.874;RS;2995;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4312403314827;431240; Feminino; Superior Completo; Assistente Social; Outro vínculo não permanente; Técnico(a) de nível superior;04.07.2024;4312401;Rio Grande do Sul;Região Sul;Montenegro;425.02300000000002;RS;64322;Médio;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1;1; ; ;1;2
4312403314827;431240; Masculino; Mestrado; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;15.08.2022;4312401;Rio Grande do Sul;Região Sul;Montenegro;425.02300000000002;RS;64322;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
4313203313683;431320; Feminino; Especialização; Assistente Social; Comissionada(o); Coordenador(a);24.06.2024;4313201;Rio Grande do Sul;Região Sul;Nova Petrópolis;290.16399999999999;RS;23300;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Comissionado; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ;Comissionado; ; ; ;1; ;1; ; ; ; ; ;1; ;1
4314103306001;431410; Feminino; Especialização; Assistente Social; Servidor(a) Temporária(o); Técnico(a) de nível superior;28.08.2023;4314100;Rio Grande do Sul;Região Sul;Passo Fundo;784.40700000000004;RS;206215;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4; ;2; ; ;1;1; ;1;2;4
4314103306001;431410; Feminino; Superior Completo; Assistente Social; Comissionada(o); Coordenador(a);01.03.2021;4314100;Rio Grande do Sul;Região Sul;Passo Fundo;784.40700000000004;RS;206215;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Comissionado; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ;Comissionado; ; ; ;4; ;2; ; ;1;1; ;1;2;4
4314103306001;431410; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior;01.07.2024;4314100;Rio Grande do Sul;Região Sul;Passo Fundo;784.40700000000004;RS;206215;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;4; ;2; ; ;1;1; ;1;2;4
4314103306001;431410; Masculino; Superior Completo; Profissional de nível médio; Servidor(a) Estatutária(o); Educador(a) Social;08.05.2019;4314100;Rio Grande do Sul;Região Sul;Passo Fundo;784.40700000000004;RS;206215;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ; ; ;4; ;2; ; ;1;1; ;1;2;4
4314203309454;431420; Feminino; Superior Completo; Outra formação de nível superior; Comissionada(o); Coordenador(a);23.03.2017;4314209;Rio Grande do Sul;Região Sul;Pedro Osório;603.75699999999995;RS;7484;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ; ; ; ; ; ;Comissionado; ; ; ;1; ; ; ; ; ; ; ;1; ;1
4314403308303;431440; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;15.08.2020;4314407;Rio Grande do Sul;Região Sul;Pelotas;1608.78;RS;325685;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;2;4; ;3; ; ;1;5; ; ;1;6
4314403308303;431440; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Estatutária(o); Educador(a) Social;02.12.2019;4314407;Rio Grande do Sul;Região Sul;Pelotas;1608.78;RS;325685;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;2;4; ;3; ; ;1;5; ; ;1;6
4314403308303;431440; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a);02.01.2017;4314407;Rio Grande do Sul;Região Sul;Pelotas;1608.78;RS;325685;Grande;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;2;4; ;3; ; ;1;5; ; ;1;6
4314403308303;431440; Feminino; Mestrado; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;29.03.2017;4314407;Rio Grande do Sul;Região Sul;Pelotas;1608.78;RS;325685;Grande;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;2;4; ;3; ; ;1;5; ; ;1;6
4314403308303;431440; Feminino; Médio Completo; Sem formação profissional; Terceirizada(o); Serviços Gerais;08.11.2024;4314407;Rio Grande do Sul;Região Sul;Pelotas;1608.78;RS;325685;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;4; ;3; ; ;1;5; ; ;1;6
4314403308303;431440; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;11.06.2018;4314407;Rio Grande do Sul;Região Sul;Pelotas;1608.78;RS;325685;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;2;4; ;3; ; ;1;5; ; ;1;6
4314903311749;431490; Feminino; Mestrado; Psicóloga(o); Empregada(o) Privada(o) (CLT); Coordenador(a);20.07.2020;4314902;Rio Grande do Sul;Região Sul;Porto Alegre;495.39;RS;1332845;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;2; ; ; ;3;3
4314903311749;431490; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;21.09.2020;4314902;Rio Grande do Sul;Região Sul;Porto Alegre;495.39;RS;1332845;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;2; ; ; ;3;3
4314903311749;431490; Feminino; Superior Completo; Psicóloga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;02.12.2019;4314902;Rio Grande do Sul;Região Sul;Porto Alegre;495.39;RS;1332845;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;2; ; ; ;3;3
4315103315965;431510; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;09.03.2022;4315107;Rio Grande do Sul;Região Sul;Porto Xavier;281.49700000000001;RS;9938;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4315103315965;431510; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;09.03.2022;4315107;Rio Grande do Sul;Região Sul;Porto Xavier;281.49700000000001;RS;9938;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4315603310440;431560; Masculino; Médio Completo; Profissional de nível médio; Empregada(o) Privada(o) (CLT); Coordenador(a);05.02.2024;4315602;Rio Grande do Sul;Região Sul;Rio Grande;2682.8670000000002;RS;191900;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;2; ;1; ; ;1; ; ; ;3;3
4315603310440;431560; Feminino; Superior Completo; Psicóloga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;18.04.2024;4315602;Rio Grande do Sul;Região Sul;Rio Grande;2682.8670000000002;RS;191900;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;1;2; ;1; ; ;1; ; ; ;3;3
4315603310440;431560; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;01.06.2024;4315602;Rio Grande do Sul;Região Sul;Rio Grande;2682.8670000000002;RS;191900;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;2; ;1; ; ;1; ; ; ;3;3
4316703313785;431670; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a);22.07.2022;4316709;Rio Grande do Sul;Região Sul;Santa Bárbara do Sul;975.79899999999998;RS;8122;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
4316803313427;431680; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a);15.08.2022;4316808;Rio Grande do Sul;Região Sul;Santa Cruz do Sul;733.89800000000002;RS;133230;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;3; ; ; ;3
4316803313427;431680; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;15.08.2022;4316808;Rio Grande do Sul;Região Sul;Santa Cruz do Sul;733.89800000000002;RS;133230;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;3; ; ; ;3
4316803313427;431680; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;13.04.2023;4316808;Rio Grande do Sul;Região Sul;Santa Cruz do Sul;733.89800000000002;RS;133230;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3; ;2; ; ;1;3; ; ; ;3
4316903314287;431690; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;10.10.2022;4316907;Rio Grande do Sul;Região Sul;Santa Maria;1780.194;RS;271735;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4316903314287;431690; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;10.10.2022;4316907;Rio Grande do Sul;Região Sul;Santa Maria;1780.194;RS;271735;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4317203308019;431720; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;10.05.2017;4317202;Rio Grande do Sul;Região Sul;Santa Rosa;489.38;RS;76963;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4317203308019;431720; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;21.02.2022;4317202;Rio Grande do Sul;Região Sul;Santa Rosa;489.38;RS;76963;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4317403313085;431740; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.04.2024;4317400;Rio Grande do Sul;Região Sul;Santiago;2414.1950000000002;RS;48938;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4317403313085;431740; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.02.2017;4317400;Rio Grande do Sul;Região Sul;Santiago;2414.1950000000002;RS;48938;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4317503306110;431750; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;30.09.2020;4317509;Rio Grande do Sul;Região Sul;Santo Ângelo;679.34;RS;76917;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;1;6;1;3; ; ;2;6; ; ;1;7
4317503306110;431750; Feminino; Superior Completo; Pedagoga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;30.04.2019;4317509;Rio Grande do Sul;Região Sul;Santo Ângelo;679.34;RS;76917;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ;1;6;1;3; ; ;2;6; ; ;1;7
4317503306110;431750; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;24.11.2023;4317509;Rio Grande do Sul;Região Sul;Santo Ângelo;679.34;RS;76917;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;1;6;1;3; ; ;2;6; ; ;1;7
4317503306110;431750; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;15.04.2019;4317509;Rio Grande do Sul;Região Sul;Santo Ângelo;679.34;RS;76917;Médio;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;6;1;3; ; ;2;6; ; ;1;7
4317503306110;431750; Feminino; Especialização; Assistente Social; Outro vínculo não permanente; Coordenador(a);10.02.2017;4317509;Rio Grande do Sul;Região Sul;Santo Ângelo;679.34;RS;76917;Médio;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;6;1;3; ; ;2;6; ; ;1;7
4317503306110;431750; Masculino; Médio Completo; Sem formação profissional; Servidor(a) Estatutária(o); Motorista;02.05.2022;4317509;Rio Grande do Sul;Região Sul;Santo Ângelo;679.34;RS;76917;Médio;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;1;6;1;3; ; ;2;6; ; ;1;7
4317503306110;431750; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;10.02.2017;4317509;Rio Grande do Sul;Região Sul;Santo Ângelo;679.34;RS;76917;Médio;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;6;1;3; ; ;2;6; ; ;1;7
4318703306491;431870; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;19.01.2023;4318705;Rio Grande do Sul;Região Sul;São Leopoldo;103.009;RS;217409;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;4;1;1; ; ;1;3; ; ;1;4
4318703306491;431870; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;19.01.2023;4318705;Rio Grande do Sul;Região Sul;São Leopoldo;103.009;RS;217409;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;4;1;1; ; ;1;3; ; ;1;4
4318703306491;431870; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Outros;04.02.2024;4318705;Rio Grande do Sul;Região Sul;São Leopoldo;103.009;RS;217409;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4;1;1; ; ;1;3; ; ;1;4
4318703306491;431870; Feminino; Especialização; Pedagoga(o); Servidor(a) Estatutária(o); Coordenador(a);19.01.2023;4318705;Rio Grande do Sul;Região Sul;São Leopoldo;103.009;RS;217409;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ; ;4;1;1; ; ;1;3; ; ;1;4
4319003314979;431900; Feminino; Mestrado; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;31.10.2023;4319000;Rio Grande do Sul;Região Sul;São Marcos;256.15899999999999;RS;21084;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4319003314979;431900; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;31.10.2023;4319000;Rio Grande do Sul;Região Sul;São Marcos;256.15899999999999;RS;21084;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4319153310017;431915; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;03.11.2008;4319158;Rio Grande do Sul;Região Sul;São Miguel Das Missões;1228.4469999999999;RS;7056;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;4;1;1; ; ;1;3; ;1; ;4
4319153310017;431915; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.03.2019;4319158;Rio Grande do Sul;Região Sul;São Miguel Das Missões;1228.4469999999999;RS;7056;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;4;1;1; ; ;1;3; ;1; ;4
4319153310017;431915; Masculino; Superior Completo; Pedagoga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.06.2022;4319158;Rio Grande do Sul;Região Sul;São Miguel Das Missões;1228.4469999999999;RS;7056;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ; ;4;1;1; ; ;1;3; ;1; ;4
