IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_Municipal;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;ident_0_15;Latitude;Longitude;q_1;q_2;q_3;q_4_1;q_4_2;q_4_3;q_4_0;q_4_99;q_5_1;q_5_2;q_5_99;q_5_0;q_5_99_1;q_6;q_7;q_9_1;q_9_2;q_9_3;q_9_4;q_10;q_11;q_12;q_13;q_13_99;q_14;q_14_99;q_15;q_16_1_1;q_16_1_2;q_16_1_3;q_16_1_4;q_16_1_5;q_16_1_6;q_16_1_7;q_16_2_1;q_16_2_2;q_16_2_3;q_16_2_4;q_16_2_5;q_16_2_6;q_16_2_7;q_17_1;q_17_2;q_17_3;q_17_4;q_17_5;q_17_6;q_17_7;q_17_8;q_17_9;q_18_1;q_18_1_99;q_18_2;q_18_2_99;q_19_1;q_19_1_99;q_19_2;q_19_2_99;q_19_3;q_19_3_99;q_19_4;q_19_4_99;q_20;q_21_1;q_21_1_0;q_21_2;q_21_2_0;q_22;q_23;q_24;q_25;q_26_1;q_26_2;q_26_3;q_26_4;q_26_5;q_26_6;q_26_7;q_26_8;q_26_9;q_26_10;q_26_11;q_26_12;q_26_13;q_26_14;q_26_15;q_26_16;q_26_17;q_26_18;q_26_19;q_26_20;q_26_21;q_26_22;q_26_23;q_26_24;q_26_25;q_26_0;q_27;q_28_1;q_28_2;q_28_3;q_28_98;q_28_99;q_28_0;q_28_98_1;q_29;q_30_99;q_31;q_32;d_13_faixa;d_14_faixa;d_15_faixa;q_16_1_7_recod;q_16_2_7_recod;q_17_9_recod;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
421600;4216008;42;4;São Carlos;10291;6902;3389;1;161,292;1;4216003306719;UNIDADE DE ACOLHIMENTO - SERVIÇO DE FAMÍLIA ACOLHEDORA;32;La Salle;174;centro;centro; ;89885-000;4216008;SC; ;(49) 3325-3022; ; ;24/08/2015;-2.707.956.085.110.170;-53.002.842.664.718.600;315;1; ; ; ; ; ; ; ;0;1;0;No Departamento de Assistencia Social pois é Serviço de;2; ; ; ; ; ;1;2015;1;954; ;4; ;7;0;1;1;0;1;0;3;0;0;2;0;0;2;4;0;4;0;0;1;1;1;0;7;0; ;0; ;0; ;1; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;0;0;0;1;0;0;CRAS e equipe da Média e Alta Complexidade;5; ;0;0; ;1;1;3;4;7;0;0;2;0;1;0;0;1;2;0;0;0;2
421610;4216107;42;4;São Domingos;9491;6313;3178;1;367,203;1;4216103306057;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;Major Azambuja;138; ;São Cristovão; ;89835-000;4216107;SC; ;(49) 3443-0789; ;(49) 3443-0281;16/07/1999;-26.557.221.804.775.800;-5.253.582.179.546.350;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;1999;1;954; ;3; ;2;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;2;2; ;1; ;0; ;0; ;1; ;1; ;0; ;1;17; ;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;0;2; ;1;1;1;1;2;0;0;2;0;1;0;0;1;2;0;0;0;2
421620;4216206;42;4;São Francisco do Sul;42520;39490;3030;2;498,646;1;4216203306322;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIAS ACOLHEDORAS;32;Joinville;312; ;centro; ;89240-000;4216206;SC; ;(47) 3444-3265; ; ;13/11/2012;-262.648.837;-486.400.095;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2012;1;955; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;1;1;1;0;0;0; ;3; ;0;3; ;1;1;0;0;0;0;0;3;0;1;0;0;2;2;0;0;1;3
421670;4216701;42;4;São José do Cedro;13684;8447;5237;1;281,253;1;4216703308053;Unidade de Acolhimento;32;São Germano;95; ;Centro;Secretária de Desenvolvimento Social;89930-000;4216701;SC; ;(49) 99196-8324; ; ;12/08/2008;-26.455.051.812.495.100;-53.496.723.175.048.800;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2008;1;954; ;0; ;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;0;0;0;1;0;0;Equipe da proteção social especial;3; ;0;0; ;1;1;2;0;2;0;0;2;0;1;0;0;1;2;0;0;0;2
421690;4216909;42;4;São Lourenço do Oeste;21792;16880;4912;2;356,316;1;4216903306076;UNIDADE DE ACOLHIMENTO PROGRAMA ABRIGO DOMICILIAR;32;DOM PEDRO II;984;CONSTRUCAO TERREA;CENTRO;CONSELHO TUTELAR;89990-000;4216909;SC; ;(49) 3344-8535; ;(49) 3344-8500;06/08/2008;-26.359;-52.851;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2008;1;954; ;5; ;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; ;2; ;0; ;0; ; ; ;0; ;0;0; ;18; ;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;4;0;0;1;0;0;0; ;3; ;0;1; ;1;1;1;0;1;0;1;3;0;2;0;0;1;3;0;0;1;4
421715;4217154;42;4;São Miguel da Boa Vista;1904;439;1465;1;71,405;1;4217153307623;UNIDADE DE ACOLHIMENTO;6;LINHA TRAIRAS;1; ;INTERIOR; ;89879-000;4217154;SC; ;(49) 3667-0117; ; ;05/12/2016;-26.720.773.732.500.200;-5.324.661.254.882.810;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;1997;1;954; ;3; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;3; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;6;0;1;0;1;0;0;ORGÃO GESTOR;5; ;0;2; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
421720;4217204;42;4;São Miguel do Oeste;36306;32065;4241;2;234,036;1;4217203308694;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;JOHN KENEDY;2136; ;SÃO LUIZ; ;89900-000;4217204;SC; ;(49) 3622-6339; ; ;12/06/2017;-26.738.060.307.776.800;-5.352.629.184.722.900;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;954; ;5; ;2;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;2;2; ;1; ;0; ;0; ;1; ;2; ;0; ;1;18; ;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;1;1;0;0;Saúde e Educação;4; ;0;2; ;1;1;1;1;2;0;0;2;0;1;0;0;1;2;0;0;0;2
421730;4217303;42;4;Saudades;9016;5123;3893;1;206,596;1;4217303306727;UNIDADE DE ACOLHIMENTO;32;Duque de Caxias;369; ;Centro; ;89868-000;4217303;SC; ;(49) 3334-0326; ; ;10/07/2009;-26.925.858.020.429.800;-5.300.564.289.093.010;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2009;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;0;1;0;0;0;0; ;2; ;3;0; ;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
421755;4217550;42;4;Serra Alta;3285;1835;1450;1;92,348;1;4217553306711;UNIDADE DE ACOLHIMENTO SERVIÇO DE FAMÍLIA ACOLHEDORA;32;ALMIRANTE BARROSO;527; ;CENTO;AO LADO DO POSTO DE SAÚDE.;89871-000;4217550;SC; ;(49) 3364-0245; ; ;04/04/2008;-26.728.439.943.649.300;-5.304.482.460.021.970;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2015;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;5;0;0;0;1;0;0;órgão gestor;2; ;0;2; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
421775;4217758;42;4;Sul Brasil;2766;1011;1755;1;112,872;1;4217753306735;UNIDADE DE ACOLHIMENTO;32;AVENIDA DR. JOSE LEAL FILHO;1012; ;CENTRO; ;89855-000;4217758;SC; ;(49) 3367-0115; ;(49) 3367-0030;14/06/2013;-2.673.865.436.733.420;-52.965.645.790.100.100;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;5;1;1;0;1;0;0;Acompanhamento Psicologico;4; ;0;2; ;1;1;0;0;0;0;1;3;0;2;0;0;1;2;0;0;2;4
421795;4217956;42;4;Tigrinhos;1757;343;1414;1;57,944;1;4217953308516;UNIDADE DE ACOLHIMENTO;32;FELIPE BACZINSKI;351;PREDIO;CENTRO;PROXIMO A DELEGACIA DE POLICIA;89875-000;4217956;SC; ;(49) 3658-0006; ;(49) 3658-0069;23/09/2013;-26.688;-53.158;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2013;1;600; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0; ;3; ;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;0;0;0;2;2
421870;4218707;42;4;Tubarão;97235;88094;9141;3;301,755;1;4218703306713;UNIDADE DE ACOLHIMENTO FAMILIAR;32;São Manoel;140; ;Centro;Casa da Cidadania.Fundação Municipal de Desenvolvimento Social;88701-120;4218707;SC; ;(48) 3906-1037; ; ;18/06/2008;-284.824.367;-490.065.126;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2008;1;954; ;12; ;3;2;0;1;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;6; ;3; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0; ;3; ;0;2; ;2;1;3;0;3;0;0;2;0;1;0;0;1;1;0;0;1;2
421950;4219507;42;4;Xanxerê;44128;39143;4985;2;377,764;1;4219503307741;Unidade de Acolhimento - Família Acolhedora;32;DR. JOSÉ DE MIRANDA RAMOS;360; ;CENTRO;Próximo à Prefeitura;89820-000;4219507;SC; ;(49) 3441-8545; ; ;13/06/2016;-26.877.846.839.538.600;-5.240.328.311.920.160;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;1431; ;6; ;4;1;0;2;0;0;0;3;0;0;0;0;1;0;1;0;0;4;0;0;0;0;0;4;2; ;0; ;0; ;0; ;2; ;4; ;0; ;1;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;1; ;1;1;3;1;4;0;1;2;0;1;0;0;1;3;0;0;0;3
421970;4219705;42;4;Xaxim;25713;20967;4746;2;293,279;1;4219703308374;Unidade de Acolhimento;32;Aquiles Biasotto;122; ;Guarani;Antiga Unochapecó;89825-000;4219705;SC; ;(49) 93353-5258; ; ;30/04/2003;-2.696.227.854.336.310;-5.252.063.512.802.120;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2003;1;954; ;3; ;5;0;0;0;2;0;1;3;0;0;1;0;0;1;2;0;0;1;0;3;0;1;0;5;1; ;0; ;0; ;0; ;0; ;4; ;0;6; ;17; ;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;5;1;0;0;0;0;0; ;3; ;0;0; ;1;1;3;2;5;0;0;1;0;1;0;0;0;1;0;0;0;1
430080;4300802;43;4;Antônio Prado;12833;9235;3598;1;347,617;1;4300803306541;UNIDADE DE ACOLHIMENTO EM PROGRAMA DE FAMÍLIA ACOLHEDORA;32;Sete de Setembro;976; ;Fátima;Próximo à Igreja Nossa Senhora de Fátima;95250-000;4300802;RS; ;(54) 3293-4091; ; ;23/12/2009;-28.858;-51.283;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2009;0;0; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;1;0; ; ;1;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
430130;4301305;43;4;Arroio Grande;18470;16085;2385;1;2513,597;1;4301303309446;Unidade de Acolhimento;32;RUA JULIO DE CASTILHOS;200; ;CENTRO; ;96330-000;4301305;RS; ;(53) 3262-5000;205; ;23/03/2017;-3.223.863.165.045.780;-5.308.557.271.957.390;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2017;0;0; ;3; ;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;2;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;4;1;0;0;0;0;0; ;5;1;2;2; ;1;1;0;1;1;0;0;2;0;1;0;1;0;1;0;0;1;2
430470;4304705;43;4;Carazinho;59317;58253;1064;3;665,092;1;4304703308007;UNIDADE DE ACOLHIMENTO -FAMÍLIA ACOLHEDORA;32;Polidoro Albuquerque;850;Piso Superior;Vargas; ;99500-000;4304705;RS; ;(54) 3331-2699;177; ;29/03/2016;-28.287.092.900.684.000;-5.280.447.721.481.320;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;954; ;11; ;7;3;0;2;0;0;0;5;0;2;0;0;0;0;2;0;0;3;2;2;0;0;0;7;0; ;4; ;0; ;1; ;2; ;0; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;1;1;1;0;0;Rede de Proteção e Assistente Social Forense;3; ;1;3; ;2;1;5;2;7;0;0;2;0;1;0;0;1;2;0;0;0;2
430510;4305108;43;4;Caxias do Sul;435564;419406;16158;4;1652,308;1;4305103308880;UNIDADE DE ACOLHIMENTO SERVIÇO DE FAMÍLIA ACOLHEDORA CASA FREI AMBRÓSIO;32;SARMENTO LEITE;3070; ;Medianeira;Seguradora Vida Bella;95084-000;4305108;RS; ;(54) 3538-4300; ; ;01/08/2018;-29.175.601.859.377.900;-5.119.373.559.951.780;315;2;11.453.014/0001-87;0;1;0;0;0;1;1;1;0;Conselho Municipal do Idoso, Conselho Municipal da Pess;2; ; ; ; ; ;3;2018;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;0;1;1;0;0;Juizado da Infância e Juventude;3;1;1;1; ;1;1;0;0;0;0;2;3;0;1;0;0;1;0;0;0;5;5
430512;4305124;43;4;Cerrito;6402;3747;2655;1;451,699;1;4305123308380;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Rua Manoel Luiz Lucas;64;-;centro;posto de saúde;96395-000;4305124;RS; ;(53) 3254-1201; ; ;01/01/2015;-31.850.267.062.459.200;-5.281.402.587.890.620;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;300; ;4; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;2;0; ;2; ;0; ;0; ;2; ;0; ;0;0; ;17; ;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;0;1;0;0;0;0; ;2; ;0;3; ;1;1;0;2;2;0;0;2;0;2;0;0;0;2;0;0;0;2
430605;4306056;43;4;Cristal;7280;4077;3203;1;681,625;1;4306053307943;UNIDADE DE ACOLHIMENTO;32;Rua Gramado;302; ;crespo;Delegacia de Polícia;96195-000;4306056;RS; ;(51) 3678-1049; ; ;28/12/2005;-30.999.591.134.126.000;-5.205.247.163.772.580;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2005;1;50; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;6;0;1;0;0;0;0; ;2;1;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
430693;4306932;43;4;Entre-Ijuís;8938;4893;4045;1;552,623;1;4306933309002;Unidade de Acolhimento - Família Acolhedora;32;Franscisco Richter;583; ;centro; ;98855-000;4306932;RS; ;(55) 3329-2786; ; ;16/05/2017;-2.835.968.270.626.750;-5.427.194.595.336.910;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;5;0;1;0;0;0;0; ;3; ;0;3; ;1;1;0;0;0;0;1;2;0;1;0;0;1;2;0;0;1;3
430900;4309001;43;4;Giruá;17075;12907;4168;1;855,921;1;4309003308808;Unidade de Acolhimento;32;Sete de Setembro;305; ;Centro; ;98870-000;4309001;RS; ;(55) 3361-1068; ; ;08/05/2018;-28.028;-54.35;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2018;1;1000; ;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;5;1;0;0;0;0;0; ;3; ;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;1;0;0;1;2
431020;4310207;43;4;Ijuí;78915;71550;7365;3;689,387;1;4310203308748;UNIDADE DE ACOLHIMENTO MUNICIPAL;32;Benjamin Constan;116;Primeiro Andar;Centro;CAMARA DE VEREADORES;98700-000;4310207;RS; ;(55) 3331-8200;283;(55) 3331-8295;27/03/2018;-28.388;-53.915;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;957; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;2;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0;0;0;0;0; ;5;1;1;2; ;1;1;0;0;0;0;0;3;0;1;0;0;2;3;0;0;0;3
431162;4311627;43;4;Lindolfo Collor;5227;4287;940;1;32,991;1;4311623308225;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Guilherme Ellwanger;208; ;Centro; ;93940-000;4311627;RS; ;(51) 99862-7077; ; ;15/10/2014;-29.597;-51.209;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2014;1;954; ;1; ;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0; ;0; ;0; ;0; ;1; ;0; ;0; ;1; ;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;5;0;0;0;0;1;0; ; ; ;0;0; ;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1
431213;4312138;43;4;Mato Castelhano;2470;521;1949;1;238,365;1;4312133308856;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Severiano Ricardo Loss;0; ;Centro;CRAS;99180-000;4312138;RS; ;(54) 3313-3800; ; ;10/09/2016;-28.276.359.837.598.300;-5.219.763.278.961.180;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2016;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;1;0;0;0;0; ;1;1;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;1;0;0;1;2
431410;4314100;43;4;Passo Fundo;184826;180120;4706;4;783,421;1;4314103306001;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;Morom;2022; ;Centro;Frente Biblioteca Pública Municipal;99010-034;4314100;RS; ;(54) 3312-3070;219; ;15/10/2013;-28.264.019.257.772.900;-5.241.051.435.470.580;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;958; ;11; ;8;1;0;0;0;0;0;1;2;3;1;1;0;0;7;0;1;7;0;0;0;0;0;8;0; ;2; ;0; ;0; ;6; ;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;6;1;0;0;0;0;0; ;3; ;2;3; ;2;1;1;7;8;0;0;4;0;2;0;0;1;2;0;0;2;4
431420;4314209;43;4;Pedro Osório;7811;7301;510;1;608,789;1;4314203309454;UNIDADE DE ACOLHIMENTO;32;RUA HERCULANO DE FREITAS;67; ;CENTRO;PRÓXIMO A CORSAN;96360-000;4314209;RS; ;(53) 3255-1117; ; ;20/06/2012;-31.861.849.461.088.500;-5.282.063.484.191.890;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2012;0;0; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;4;1;0;0;0;0;0; ;5;1;2;1; ;1;1;0;0;0;0;0;3;0;1;0;0;2;3;0;0;0;3
431440;4314407;43;4;Pelotas;328275;306193;22082;4;1610,084;1;4314403308303;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Dr. Cassiano;152; ;Centro; ;96015-700;4314407;RS; ;(53) 3228-0572; ; ;29/03/2017;-31.766.029.983.121.200;-523.375.153.541.565;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;954; ;55; ;23;1;5;2;0;0;1;9;6;2;3;0;1;2;14;3;12;5;2;1;0;0;0;23;10; ;12; ;2; ;1; ;0; ; ; ;0; ;1;17; ;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;2;2; ;3;2;9;14;23;0;0;4;1;2;0;0;1;4;0;0;0;4
431720;4317202;43;4;Santa Rosa;68587;60366;8221;3;489,798;1;4317203308019;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;CAXIAS;235;APTO 03;CENTRO;ANTIGA ESCOLA LIMINHA;98780-056;4317202;RS; ;(55) 99987-9105; ; ;10/05/2017;-2.787.330.966.853.660;-5.448.642.611.503.600;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;954; ;11; ;8;1;0;2;0;0;0;3;2;1;1;0;0;1;5;0;4;0;4;0;0;0;0;8;0; ;2; ;0; ;0; ;0; ;7; ;0; ;1; ;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;0;3; ;2;1;3;5;8;0;1;3;1;1;0;0;1;4;0;0;0;4
431750;4317509;43;4;Santo Ângelo;76275;71804;4471;3;680,498;1;4317503306110;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;3;Venâncio Aires;1; ;CENTRO NORTE; ;98803-010;4317509;RS; ;(55) 99973-5034; ; ;22/05/2012;-28.281.650.919.383.800;-5.425.971.508.026.120;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2012;1;954; ;19; ;33;3;0;9;3;2;2;19;3;2;3;3;3;0;14;0;8;3;8;10;4;0;0;33;3; ;20; ;0; ;0; ; ;1;10; ;0;0; ;17; ;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;6;1;0;1;1;0;0;conselho tutelar;1; ;1;3; ;2;2;19;14;33;1;1;5;0;3;0;0;2;3;0;0;4;7
